Time	Iteration	NumSamples	NumberOfRollouts	MeanAvgOfRewards	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	ExplainVarianceBefore(AE)	ExplainVarianceAfter(AE)	MeanExplainVarianceBefore(AE)	MeanExplainVarianceAfter(AE)	NumberOfExpertRollouts	NumberOfLearnerRollouts
29172.305757284164	224	54612	58	5.643029233044773	5339.239578781517	1151.09615564463	5787.766553441828	546.9435543066618	941.5862068965517	199.58405320192523	11779711	86140	5603.0143943444	0.0007687590788650684	0.09144247	849.3141	0.8456457819358592	0.8483446914261538	nan	nan	0.0	57
29312.60302877426	225	55161	58	5.684155038481416	5402.369328749654	961.2741548093636	5833.409916234358	657.6933633779788	951.051724137931	168.28408067126307	11834662	86197	5603.0143943444	0.0007671259374489518	0.09146277	926.2775	0.8829288872748026	0.8863730646797787	nan	nan	0.0	59
29449.252901554108	226	55008	57	5.686452612450134	5488.60099585756	829.0442329465694	5837.833494435538	544.1926094039392	965.0526315789474	144.29446270304	11890095	86256	5603.0143943444	0.0007666957833483824	0.09138696	828.1098	0.8739863775138095	0.8788869586006268	nan	nan	0.0	56
29584.86052966118	227	53865	57	5.7050233262695045	5389.43046838763	897.4370053678697	5914.403844068257	1595.428453513813	945.0	157.24425072467645	11945255	86312	5603.0143943444	0.0007662403663618852	0.09126207	711.0837	0.8934869594867293	0.898359558021911	nan	nan	0.0	57
29720.758664131165	228	55324	58	5.6667243097976305	5421.420452259714	1006.3261171202956	5802.691412932496	494.07501806777844	953.8620689655172	175.3820900968906	12001299	86369	5603.0143943444	0.0007638454024345583	0.09114121	1011.8755	0.8795894433185517	0.886399701308273	nan	nan	0.0	62
29859.05075287819	229	55458	57	5.685158364284683	5528.99365009032	726.6490047778173	5911.723824672269	1355.0127421389343	972.9473684210526	128.2623984024624	12057279	86431	5603.0143943444	0.0007636025913671533	0.09113398	697.81415	0.8475121131848807	0.8493756264770135	nan	nan	0.0	57
30000.00767183304	230	55231	58	5.653824960957605	5407.813006376644	1082.361802977304	5858.114256796971	537.9631785786809	952.2586206896551	187.73197698928226	12111841	86488	5603.0143943444	0.0007579858152949848	0.0910329	1385.3783	0.8950508217547852	0.9043229150408633	nan	nan	0.0	57
30139.003126621246	231	53369	59	5.6973252543842365	5166.230123164369	1372.9195836253589	5862.667534653343	509.0790594528242	904.5593220338983	239.92740930359244	12167040	86545	5603.0143943444	0.0007566899786401414	0.091076486	775.5662	0.19471498093229078	0.19953121133301166	nan	nan	0.0	59
30275.78447318077	232	53223	59	5.729514186412256	5169.918289502819	1391.9405146605231	5880.7057567851225	586.2206699133965	902.0847457627119	243.47110559332017	12222583	86604	5603.0143943444	0.0007543501377682753	0.09108155	1097.3674	0.71003557553922	0.7178907811893622	nan	nan	0.0	58
30411.321036577225	233	54647	59	5.69259112645996	5288.602202910686	1313.792159114278	5883.823067579369	224.79165168104757	926.2203389830509	228.48692191158526	12278536	86662	5603.0143943444	0.0007509656901632019	0.09094413	1154.0178	0.7872697040576903	0.7969836450726924	nan	nan	0.0	60
30544.56347846985	234	54979	58	5.699655526833054	5413.569557069928	1021.961632422742	5826.255064630136	617.4224945500292	947.9137931034483	177.16155538463195	12333333	86722	5603.0143943444	0.0007486446640367862	0.09085128	1344.8092	0.7915288170921841	0.7983389505981633	nan	nan	0.0	57
30679.66927576065	235	54772	59	5.716735242931389	5297.851296379159	1248.8735429334336	5908.786088311526	363.9393031933816	928.3389830508474	219.62453400735734	12388275	86779	5603.0143943444	0.0007464240912416929	0.09079037	897.5619	0.7292089805690694	0.7381316344141264	nan	nan	0.0	59
30812.202134609222	236	55128	58	5.7107644423095625	5427.336515830341	991.7992810161163	5880.000854431239	948.8975183986687	950.4827586206897	173.13202470541637	12443589	86838	5603.0143943444	0.0007443232813306472	0.090642676	1499.5184	0.760570852291863	0.7666814844636196	nan	nan	0.0	58
30950.81347131729	237	53738	58	5.675675798787008	5273.657005321979	1181.73737203692	5828.33199992728	774.1570815289082	926.5172413793103	205.4436948940034	12498652	86896	5603.0143943444	0.0007417921199970917	0.09052011	1242.6107	0.7023455399419909	0.711289690950454	nan	nan	0.0	56
31082.649580717087	238	55450	59	5.686636634748651	5363.144009802948	1172.9952120808944	5862.601019301919	514.5784941724083	939.8305084745763	203.0879539395054	12553824	86952	5603.0143943444	0.0007392974544735847	0.090328515	977.27673	0.7399009778744654	0.7451879042642604	nan	nan	0.0	58
31216.00396156311	239	54441	59	5.691835064028023	5254.552385220157	1243.6039773217901	5797.2032437608505	558.5379618782431	922.728813559322	218.4065429041404	12608557	87010	5603.0143943444	0.0007392387658063104	0.09023343	849.7465	0.8296387258813758	0.8338604166449416	nan	nan	0.0	56
31348.087032318115	240	53769	58	5.692246982419334	5297.220603568781	1250.1936721223283	5836.905556074348	525.5573186180321	927.051724137931	216.77872258594215	12664285	87066	5603.0143943444	0.0007362586811876843	0.09023296	1210.3656	0.8978561480107671	0.9045233952212981	nan	nan	0.0	58
31479.69194340706	241	55379	58	5.717716405527107	5459.543822030534	965.0000270936074	5828.220675297609	665.6273685266315	954.8103448275862	168.28767005631917	12718240	87124	5603.0143943444	0.0007357861124054812	0.090142265	894.43384	0.8179743192508779	0.8214167254114328	nan	nan	0.0	56
31612.710834741592	242	54990	56	5.74503631322433	5639.731911106047	400.9414962418436	5857.370232833383	3541.0609946035447	981.9642857142857	71.8805964990638	12772639	87180	5639.731911106047	0.0007353464995769112	0.090088375	884.2398	0.8501240577917344	0.8547357571061266	nan	nan	0.0	57
31746.773653507233	243	54428	57	5.7202409825312985	5460.98995213684	869.3275653264102	6029.1820989887465	651.0038194991747	954.8771929824561	152.64970450956497	12826486	87237	5639.731911106047	0.000735409392171523	0.09005758	807.28827	0.8653904601729683	0.869483706849703	nan	nan	0.0	57
31884.071302175522	244	54559	58	5.702409311195002	5371.227175978141	1069.4472997059754	5905.058832160525	542.9215510914039	940.6724137931035	186.50639148990953	12881722	87294	5639.731911106047	0.0007337263662934786	0.090010434	942.4372	0.883783027596361	0.8890603167821032	nan	nan	0.0	58
32025.300954580307	245	54848	57	5.719767610950881	5497.521564409643	828.6649602693324	5896.39242158715	954.5108327193273	962.2456140350877	146.06983197805303	12936954	87352	5639.731911106047	0.0007330455647237627	0.0899689	965.5007	0.8445975569707771	0.8504457678857952	nan	nan	0.0	56
32158.86857199669	246	55045	58	5.715408853872415	5412.427040625313	1070.6331588071464	5875.001095604443	456.5394321581107	949.051724137931	189.52558033277623	12992046	87408	5639.731911106047	0.0007333718698819441	0.08995791	665.015	0.85801134834115	0.8610138672555627	nan	nan	0.0	56
32294.958775043488	247	54605	60	5.676152253564793	5187.00350182699	1471.7929184258824	5821.925576449725	544.3733026594182	910.0833333333334	255.6753991337889	13047524	87464	5639.731911106047	0.0007322280913814682	0.08988797	867.914	0.9092175865224411	0.9161083212705838	nan	nan	0.0	58
32430.564207792282	248	55258	57	5.717867618882311	5541.203944227669	689.753742729594	5898.497706393705	1382.3213499345386	969.438596491228	120.36902579135543	13102551	87522	5639.731911106047	0.000731426319530096	0.08981649	905.9998	0.875954042140201	0.8779888797788226	nan	nan	0.0	56
32564.841605901718	249	55184	58	5.703772862866904	5437.277230405357	1058.0911200555252	5887.976340845614	565.7013705878464	951.448275862069	183.51831369796477	13157458	87578	5639.731911106047	0.0007296008168172946	0.08985989	948.75476	0.803795924789787	0.8144872318845797	nan	nan	0.0	59
32714.204384565353	250	55595	57	5.7082176978814	5565.873150398289	651.1231683527448	5885.770470826959	1252.9396815090126	975.3508771929825	114.0928355805459	13212938	87637	5639.731911106047	0.0007283104113841339	0.08979145	1121.1863	0.7724808085303098	0.7797627794791104	nan	nan	0.0	58
32849.62988328934	251	55002	57	5.728893666155287	5526.542682093735	813.9289765662558	5901.8749900131725	1084.9886517266139	964.9473684210526	142.1619315209826	13267682	87695	5639.731911106047	0.0007261137628311244	0.08968538	1432.5483	0.8360535912603237	0.8396579158907074	nan	nan	0.0	57
32983.68089056015	252	56015	60	5.7198211265608245	5354.824800188702	1320.0290196536025	5848.692890625932	351.5743527405306	933.5833333333334	229.16749999848483	13322201	87752	5639.731911106047	0.0007243552443983546	0.08962915	1125.0461	0.7460845705124659	0.758550934798429	nan	nan	0.0	59
33121.821402549744	253	55841	60	5.759858361842136	5355.255223497011	1309.3708956660232	5974.149155680271	468.44609764072186	930.6833333333333	229.10707043263034	13377720	87811	5639.731911106047	0.0007234619806924839	0.08966432	1306.1682	0.8342477931036054	0.8392078017614119	nan	nan	0.0	58
33258.40362524986	254	54756	57	5.756180827026715	5525.895821153671	965.1568625495241	5883.987920055422	631.2145631160625	960.6315789473684	169.07505149447036	13433613	87869	5639.731911106047	0.0007210681495267979	0.089669175	1051.1003	0.8127361390803004	0.8199160395018534	nan	nan	0.0	59
33395.58740615845	255	54924	58	5.735762549857687	5438.795710748842	1003.8118886921034	5885.189666138818	509.66951568546256	946.9655172413793	174.04705720374645	13488986	87928	5639.731911106047	0.0007189181880598967	0.08958833	1068.5063	0.7802213881120017	0.7847166702298576	nan	nan	0.0	60
33535.986043930054	256	56153	60	5.766469478675605	5388.240560031869	1170.284213094133	5943.494798015457	841.7282401478291	935.8833333333333	205.3393201237622	13544497	87988	5639.731911106047	0.0007180754871921509	0.08954753	1048.943	0.8269428978601439	0.8333797284620392	nan	nan	0.0	58
33680.59256696701	257	56359	62	5.752988459420643	5230.4372061150625	1452.009671661474	5899.182857671459	476.85369686237846	909.016129032258	252.2658282981488	13600252	88046	5639.731911106047	0.0007164823819787167	0.089507505	1222.9921	0.8609813465309439	0.8674048505862423	nan	nan	0.0	59
33818.01235151291	258	54503	59	5.749433421782814	5309.633593699394	1199.777244049834	5842.434121558324	769.3422209317222	923.7796610169491	209.481771206188	13656107	88105	5639.731911106047	0.0007134687050509548	0.08941296	1167.4442	0.8101255391131705	0.8212661594674215	nan	nan	0.0	62
33957.45619893074	259	55902	59	5.776165791818961	5464.147983859083	1042.3216263140469	5946.292881714882	549.7401155854267	947.4915254237288	182.1998691027601	13710791	88167	5639.731911106047	0.0007107027249515812	0.08942621	1228.1624	0.7603613538228244	0.7742818323813075	nan	nan	0.0	63
34098.642755270004	260	55735	59	5.700447927783315	5414.832413058365	1164.9217876252844	5989.018099796613	611.3952640344277	944.6610169491526	198.10531441373755	13765484	88230	5639.731911106047	0.0007090142712386938	0.0893067	1358.349	0.795264431575259	0.8004800667633902	nan	nan	0.0	58
34237.96312499046	261	56172	57	5.735212196659415	5657.716326910447	616.2974775576877	5870.258119629393	1063.7605503644554	985.4736842105264	105.02766640741854	13821758	88288	5657.716326910447	0.000706062764597109	0.089110285	1286.8765	0.8085649019024803	0.814893425022346	nan	nan	0.0	60
34380.61533212662	262	55171	57	5.722533082043243	5544.5554358302015	757.9449272430671	5855.45640972882	602.7291151481973	967.9122807017544	131.87291605760163	13875842	88348	5657.716326910447	0.0007055412051364109	0.08912528	912.6605	0.8139070252753239	0.8179649331755394	nan	nan	0.0	57
34517.57047748566	263	54871	57	5.733491591380335	5532.539722151926	935.7413720206142	5976.105121584773	794.2501662930662	962.6491228070175	160.14220557992346	13931766	88405	5657.716326910447	0.0007033906543737658	0.089006096	1444.0232	0.8603582645470618	0.870433438016754	nan	nan	0.0	56
34646.80016541481	264	56233	58	5.747150244726165	5570.551650871642	919.7012081360127	5866.988829812242	645.8234938194382	969.5344827586207	159.84186317962033	13985429	88461	5657.716326910447	0.0007032697967259727	0.08890742	885.0569	0.7794715657228364	0.7837703960922086	nan	nan	0.0	59
34778.73772525787	265	55658	58	5.742696632734612	5515.436347731211	961.3424927618383	5883.216521619187	606.7905734508938	959.6206896551724	166.4175085684949	14040894	88520	5657.716326910447	0.0007015807526507248	0.08887833	939.6078	0.8567461471633512	0.8633151665019665	nan	nan	0.0	58
34908.054738759995	266	54461	58	5.745605720538356	5385.944674113022	1159.508644455715	5879.42369899018	596.5963905151619	938.9827586206897	203.3912054670888	14094810	88578	5657.716326910447	0.0007011116975033578	0.08878525	839.4626	0.8432227247095521	0.8499877358547361	nan	nan	0.0	57
35038.177194833755	267	56283	58	5.7405601955002785	5573.742428125726	680.1479656728578	5942.047587095537	2174.273631891345	970.3965517241379	115.92193265671521	14150362	88635	5657.716326910447	0.0006998651709858572	0.08876887	899.31506	0.8756419273263824	0.8806206437987829	nan	nan	0.0	57
35174.99393701553	268	55516	57	5.726083877347948	5571.9288060074705	657.9098149110761	5849.282087407169	1336.6597077021102	973.9649122807018	115.68847535625778	14205653	88692	5657.716326910447	0.0006988912465677904	0.08865764	966.2524	0.8497407714321524	0.855237702174803	nan	nan	0.0	58
35312.02090358734	269	55732	58	5.703946620911501	5491.111177566251	938.8880196575614	5859.761007307871	602.3479679155698	960.8965517241379	162.8756337119672	14261214	88750	5657.716326910447	0.0006972211625495586	0.08874248	990.69696	0.8108105340824567	0.823820228776097	nan	nan	0.0	60
35450.50819635391	270	55437	59	5.734198486234773	5396.532056648284	1245.873970579635	5885.151448957281	665.1332990497026	939.6101694915254	215.31758309877225	14314219	88810	5657.716326910447	0.0006952084899772487	0.08869325	960.7163	0.7882718159890729	0.7923499703855769	nan	nan	0.0	61
35579.84596776962	271	54926	57	5.749684364476927	5549.196094060763	882.0616182835984	5931.146309638228	724.1292636670743	963.6140350877193	152.5254944908653	14368243	88871	5657.716326910447	0.000693456797351475	0.08865452	1237.6746	0.8031750225885752	0.816291247184874	nan	nan	0.0	58
35717.472116947174	272	55843	57	5.755620254563366	5636.196343695086	629.5661822879895	5879.453709409057	1125.5870118738985	979.7017543859649	110.48377906063233	14424272	88929	5657.716326910447	0.0006926772743040213	0.08861097	983.1885	0.7901155331101759	0.7967877266273535	nan	nan	0.0	58
35852.6303229332	273	55918	58	5.750744707294586	5538.363605135693	902.8473475566789	5874.662840817156	755.1383920100054	964.1034482758621	157.88130522589915	14479802	88987	5657.716326910447	0.0006919193620672029	0.08863915	960.44165	0.8536881074240409	0.8557190568762505	nan	nan	0.0	58
35988.36747312546	274	55443	57	5.738631892320776	5595.0872153199625	845.9562311810009	5879.957417187576	605.9355779151447	972.6842105263158	144.45264602517665	14535121	89045	5657.716326910447	0.0006914334021691021	0.08876624	777.6024	0.8707004237904489	0.8754219559214882	nan	nan	0.0	58
36132.90051531792	275	55896	59	5.747456565196581	5456.016472747872	1144.731538630962	5899.25304752846	351.66856131543636	947.3898305084746	197.35917673709562	14591219	89103	5657.716326910447	0.0006913405828464318	0.08879037	897.2115	0.899027325500957	0.9045155053831349	nan	nan	0.0	58
36269.02991437912	276	55286	58	5.737457314369786	5479.955208356231	1016.1749270956822	5869.64001054013	351.45993322267105	953.2068965517242	175.30030967778472	14646744	89161	5657.716326910447	0.0006903664606771692	0.08882054	1136.3855	0.8992153951920296	0.9035996874026502	nan	nan	0.0	56
36405.1850066185	277	56339	59	5.751168882936558	5499.949123359388	1096.7385234662388	5919.023016953622	615.0919650969936	954.8983050847457	189.30154358564255	14701395	89217	5657.716326910447	0.0006905608487349586	0.08869285	733.7623	0.8560000276952833	0.859433464913633	nan	nan	0.0	56
36538.541239500046	278	56157	57	5.756136905042571	5673.149991831533	643.0316040383261	5899.153329895206	880.960719247421	985.2105263157895	110.67428691405027	14756466	89273	5673.149991831533	0.0006905210002405346	0.08858537	853.791	0.914168880577722	0.9180337774770007	nan	nan	0.0	57
36674.03596043587	279	55484	58	5.770217345564271	5514.8534459026605	1042.4579442094453	5927.478621188125	800.8946413694638	956.6206896551724	180.86018867567358	14811941	89330	5673.149991831533	0.0006912256962770391	0.08864061	719.4078	0.9313820132430811	0.9323208504344778	nan	nan	0.0	56
36813.96955394745	280	56053	59	5.742461535690812	5467.682242666338	1128.975279361918	5900.168137569055	550.8431589063099	950.0508474576271	194.29563562958782	14867941	89386	5673.149991831533	0.0006918356100772257	0.088588335	764.64996	0.9508409770153105	0.9534438468494512	nan	nan	0.0	56
36953.2572953701	281	56036	59	5.761944758401291	5472.015747601538	1002.3184193522092	5868.137718150577	736.0936935107311	949.7627118644068	174.01211130487837	14923125	89442	5673.149991831533	0.0006923145792565798	0.08861009	586.22675	0.9418113565324976	0.9444703567967663	nan	nan	0.0	58
37088.51688838005	282	55357	58	5.753307339252548	5503.354393203233	1029.4198940002634	5906.611085550923	776.550787316692	954.4310344827586	176.20404630261078	14979164	89500	5673.149991831533	0.0006922887686884297	0.088704355	918.1445	0.9219871434456723	0.9252619103299002	nan	nan	0.0	57
37223.23315143585	283	55707	57	5.755021030655412	5637.575692043194	692.1996743142735	5881.041718118709	787.2606671166787	977.3157894736842	116.42558920129183	15034206	89557	5673.149991831533	0.0006921735618119677	0.08871763	874.94324	0.9103169828697645	0.9133911145511308	nan	nan	0.0	58
37358.419558763504	284	55322	57	5.758977485992934	5593.971761759638	725.9023581280818	5916.224610276022	1030.858849410872	970.561403508772	125.895392045861	15090386	89615	5673.149991831533	0.0006924557647741013	0.08867465	888.7625	0.9251899826531349	0.928191243808303	nan	nan	0.0	56
37492.24002242088	285	55488	58	5.783874647777262	5530.059795644171	874.3485865533762	5876.791510848501	962.5885870744539	956.6896551724138	152.27676786337292	15146291	89671	5673.149991831533	0.0006923774741015414	0.08867969	1011.30804	0.9247909201281629	0.9281255111776818	nan	nan	0.0	57
37628.01227760315	286	55699	57	5.756540024524008	5637.138513358283	731.3097674745396	5892.051566151008	1067.8131144806323	977.1754385964912	122.31582973497338	15202001	89728	5673.149991831533	0.000691896831282186	0.08872369	847.0005	0.8845795472681158	0.8919396396100427	nan	nan	0.0	58
37770.27137160301	287	56293	60	5.79259144205542	5417.640080569528	1172.0703464085866	5841.687420531091	522.6281322560864	938.2166666666667	206.36004875513626	15256056	89786	5673.149991831533	0.0006908921317003328	0.08857324	1114.2941	0.8913049142695606	0.8958487813044963	nan	nan	0.0	60
37913.652118206024	288	55352	56	5.794417529516044	5725.2064718706315	482.69699588863585	5912.8103503156935	2172.5859590102204	988.4285714285714	84.34534815330387	15312337	89846	5725.2064718706315	0.0006910768680174454	0.08847397	913.74945	0.8792426635818047	0.8831685200124609	nan	nan	0.0	57
38054.677169561386	289	54822	57	5.771732495586018	5548.6884065081695	853.9913433616582	5883.964018278047	1143.033920054661	961.7894736842105	148.87068883584783	15368363	89903	5725.2064718706315	0.0006899691457850963	0.08831297	922.2612	0.9286079846105706	0.9321321841460518	nan	nan	0.0	59
38194.08327126503	290	55718	57	5.765221895229984	5641.126479718201	695.4233780699985	5911.6827965095945	714.162901372946	977.5087719298245	119.95117761311285	15424820	89962	5725.2064718706315	0.0006898264799966527	0.08824069	754.45056	0.8581494534117134	0.862914762724403	nan	nan	0.0	57
38328.34027719498	291	54981	57	5.7705627226582825	5571.153789142789	920.5493794213119	5991.750233587865	773.64090599724	964.578947368421	158.03774225747256	15480029	90019	5725.2064718706315	0.0006898355064626916	0.08817997	1000.1528	0.8838405790161875	0.8886475566213661	nan	nan	0.0	57
38461.95392370224	292	55519	57	5.757419307116459	5622.5188848611715	749.3990374210985	5896.329502926741	488.40340376569316	974.0175438596491	128.30466636685992	15535630	90076	5725.2064718706315	0.0006897468901848514	0.088123545	946.27014	0.9075303386389111	0.912507934072096	nan	nan	0.0	57
38599.276292562485	293	55297	58	5.7842419964172285	5509.767837482284	948.5228632708516	5891.625631058649	709.3708837369784	953.3965517241379	165.75323782713374	15591802	90133	5725.2064718706315	0.0006896643128104522	0.08805696	689.8504	0.903894619142331	0.908516187081267	nan	nan	0.0	58
38732.56843161583	294	54479	56	5.761932965644945	5603.5259945261705	672.9960648156214	6008.0788357295305	2111.8647289682917	972.8392857142857	117.83323215243563	15647851	90191	5725.2064718706315	0.0006896148741363392	0.08809983	779.0639	0.9158493780030323	0.9193518769630136	nan	nan	0.0	57
38868.597856760025	295	56076	57	5.765961026613238	5672.442120441842	701.48830328482	5924.963734602945	438.4457808814708	983.7894736842105	121.30847106593409	15704091	90248	5725.2064718706315	0.0006894325494880842	0.088097416	872.26733	0.8964905547021187	0.9002021913266722	nan	nan	0.0	57
39003.03074002266	296	54756	58	5.753946694886612	5449.29654621038	1211.8583888823212	5958.367859431768	608.5611630149914	944.0689655172414	207.3283970161219	15758839	90305	5725.2064718706315	0.0006899649260568548	0.08802601	755.2777	0.8996199208057806	0.9023942944910176	nan	nan	0.0	56
39136.5505964756	297	54850	57	5.7801057137874	5555.5625609176195	849.8425947659059	5867.907995078872	1153.840969828599	962.280701754386	149.2489683041676	15814174	90361	5725.2064718706315	0.000688533489237091	0.087925225	1249.6584	0.9109688582681152	0.9192744982736176	nan	nan	0.0	59
39269.06877994537	298	55807	58	5.774803654911227	5554.327778692892	882.8138285136423	5877.81962984669	773.5784557481784	962.1896551724138	153.7147444183714	15868850	90420	5725.2064718706315	0.0006878944600393599	0.08779452	1024.8966	0.8374255842170628	0.8391578288723717	nan	nan	0.0	58
39410.915393829346	299	55421	56	5.774477667939719	5714.960195604924	413.88299002642015	5866.100095009186	2666.9245537784827	989.6607142857143	71.10838728551605	15924515	90478	5725.2064718706315	0.0006874346318439793	0.08780698	1045.1053	0.8900900124838813	0.89341939797136	nan	nan	0.0	57
39557.61373090744	300	55925	57	5.766888884589573	5662.3356603903	677.8588423521081	6008.310749886534	677.714935651384	981.140350877193	116.56388032477346	15980303	90535	5725.2064718706315	0.0006863954875785426	0.08771217	1212.3107	0.8403436584279274	0.8525015844147013	nan	nan	0.0	57
39685.58284521103	301	56241	58	5.758280707327954	5588.045330960713	857.4468909539536	5873.180834870712	963.5695889464209	969.6724137931035	147.39150164186051	16035246	90592	5725.2064718706315	0.0006867912449770808	0.087657005	1010.2211	0.8197484897572376	0.8227289202131141	nan	nan	0.0	57
39817.723962306976	302	55097	56	5.779983069238649	5684.349343507072	458.6442232531922	5931.3145074064805	2449.2619920098896	983.875	81.27072537864682	16091187	90649	5725.2064718706315	0.0006866030762075929	0.08755422	1056.9144	0.9338956070700656	0.9391148115070879	nan	nan	0.0	56
39947.67099404335	303	55666	57	5.7702947004264935	5643.0715241974885	747.8586140677809	5935.126362352513	677.3529684472629	976.5964912280701	128.4294959356495	16146607	90705	5725.2064718706315	0.0006851454314718759	0.087491475	1012.2035	0.8710902386282103	0.8747098889943304	nan	nan	0.0	61
40080.97485661507	304	55351	57	5.772198989956878	5611.751772036883	744.3780937478916	5872.615005777914	750.3190135635319	971.0701754385965	127.88630636666919	16202242	90766	5725.2064718706315	0.0006853545842138877	0.08743709	910.27014	0.8322593243822396	0.8366115580817988	nan	nan	0.0	56
40218.889902830124	305	54900	56	5.767475050885787	5652.408208009759	591.7444919275327	5910.818302459446	2020.6384998475085	980.3571428571429	103.83665547583936	16257149	90822	5725.2064718706315	0.0006853229611714644	0.08750701	1091.8436	0.9095123838069576	0.9156961091775448	nan	nan	0.0	56
40359.916635751724	306	55975	58	5.785297069328041	5582.376523014248	957.2069429987711	5952.173921905938	433.32534701184693	965.0862068965517	165.33094131038473	16312067	90878	5725.2064718706315	0.0006858293573508416	0.08751149	953.208	0.9183450257736332	0.920397571664148	nan	nan	0.0	57
40499.138300180435	307	55687	57	5.777900705456714	5642.737495432044	682.2952681779244	5935.179091429281	1305.7775387844802	976.9649122807018	118.63447694380056	16367969	90935	5725.2064718706315	0.0006862524238031541	0.08746372	598.9141	0.9425034738916596	0.9448555118827574	nan	nan	0.0	56
40635.94082379341	308	55817	56	5.777562819771792	5758.265596875112	138.50117956725316	5988.492561443408	4824.516622781188	996.7321428571429	24.235077198901894	16423094	90991	5758.265596875112	0.0006867745037346749	0.08741995	837.0084	0.9351061529829696	0.9379150905232064	nan	nan	0.0	56
40771.77297616005	309	56114	57	5.768874864919953	5685.685737632439	680.2808655946151	5925.756723047212	610.1161953885658	984.4561403508771	116.3195945502355	16479094	91047	5758.265596875112	0.0006868906318007396	0.08741131	771.6299	0.9269171942362708	0.9311462256975269	nan	nan	0.0	58
40908.02786254883	310	56141	57	5.772913596034376	5690.967845140496	659.3546974168548	5876.63540938793	766.7031431130532	984.9298245614035	112.77486649960757	16535245	91105	5758.265596875112	0.0006875141461758901	0.087337434	834.9887	0.9326337559764918	0.9357396087818545	nan	nan	0.0	58
41045.556529045105	311	55452	57	5.779339853580582	5617.562925437311	820.0029561314633	5993.499529843283	758.9509382567321	972.8421052631579	143.5246527480386	16591561	91163	5758.265596875112	0.0006876569951786306	0.08730779	765.83044	0.9377476511895679	0.9419335203157395	nan	nan	0.0	57
41194.28084754944	312	56218	57	5.789441245039364	5707.699048962245	591.6194583788485	5969.937894462434	1298.8855862586704	986.280701754386	102.66582724411306	16646513	91220	5758.265596875112	0.0006882763585406284	0.087178394	792.7749	0.9333238433202901	0.935398050400413	nan	nan	0.0	56
41327.08604001999	313	56110	58	5.793855746114341	5600.826252308871	919.9072048585692	5899.292388566718	425.46511724977336	967.4137931034483	159.93792270782782	16702513	91276	5758.265596875112	0.0006879681802044035	0.087175086	820.9135	0.9252975637101584	0.9294835893255566	nan	nan	0.0	60
41460.932173490524	314	55717	57	5.786385518687149	5670.7300526614745	746.8897551847616	5960.347445210795	550.9411372246885	977.4912280701755	126.54312388966459	16758921	91336	5758.265596875112	0.0006874992477860335	0.0871796	1288.9644	0.9020964729692813	0.9053525742555046	nan	nan	0.0	57
41594.35945010185	315	54554	56	5.796564755362016	5648.823019866382	662.7410294233248	5941.942248015587	1427.4891595022043	974.1785714285714	112.62296567733945	16815024	91393	5758.265596875112	0.0006878161327510859	0.08717813	739.6274	0.8033508309287958	0.8099938572742797	nan	nan	0.0	57
41728.79054379463	316	56000	56	5.800169570552758	5800.169570552759	49.4931300394101	5950.790062525943	5659.379992944577	1000.0	0.0	16871072	91450	5800.169570552759	0.0006884235772545204	0.08714323	877.9085	0.9294336482524672	0.9319922859311197	nan	nan	0.0	56
41863.07636666298	317	55487	56	5.786687588919657	5733.947138820736	398.0405867976149	5921.027703749953	2803.776910521972	990.8392857142857	67.93767542642992	16926228	91506	5800.169570552759	0.0006891563241178725	0.08717635	760.72833	0.9540971977824614	0.9554461191397643	nan	nan	0.0	56
42002.91109538078	318	55924	56	5.790427326956923	5782.376934796893	55.85557324434194	5904.602512236461	5481.045946428634	998.6428571428571	10.064840803915542	16982035	91562	5800.169570552759	0.0006897786612012505	0.08715475	538.2526	0.9544128557972085	0.9566549687163622	nan	nan	0.0	56
42137.72036957741	319	55925	58	5.80194554343027	5592.150886880846	792.4321926283252	5969.871665038968	1115.5611563460172	964.2241379310345	137.5532552797277	17037212	91618	5800.169570552759	0.00068944539828217	0.08723408	801.0611	0.8895750055703282	0.895705212712341	nan	nan	0.0	58
42271.446315288544	320	56047	57	5.801107266623191	5698.934625001227	640.5026882194682	5871.788039267427	934.0132708157818	983.280701754386	111.63124670813635	17091561	91676	5800.169570552759	0.0006898177468576902	0.08729416	948.9549	0.8782265692351083	0.8818746340963146	nan	nan	0.0	56
42407.680074214935	321	54694	57	5.822124064291871	5570.756063733503	864.6943321365382	5916.111134263249	1241.6528262455122	959.5438596491229	152.8842091573375	17146875	91732	5800.169570552759	0.0006899944223507821	0.087270044	1084.2592	0.9309430660638754	0.9357831591835257	nan	nan	0.0	56
42544.6620118618	322	56000	56	5.815457308434563	5815.457308434563	49.2871060446568	5956.385916199474	5723.930671995932	1000.0	0.0	17202246	91788	5815.457308434563	0.0006906523926897427	0.087241806	605.7883	0.8642155528168268	0.8689035609548831	nan	nan	0.0	56
42678.86959719658	323	54209	58	5.812806228931188	5431.850388243298	1192.3313115893893	5921.835992628579	493.4004246397081	934.6379310344828	204.87209620301132	17258079	91844	5815.457308434563	0.0006895516101428014	0.0873656	794.9732	0.9132262990874275	0.923225765868492	nan	nan	0.0	60
